time,id,type,pmax,pmin,gencost,emax,einitial,eta,season
2023-10-26 13:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 13:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 14:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 14:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 14:00:00,3,wind,4.352600000000001,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 14:00:00,4,solar,7.6688,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 14:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 14:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 15:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 15:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 15:00:00,3,wind,3.1635999999999997,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 15:00:00,4,solar,2.1808,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 15:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 15:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 16:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 16:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 16:00:00,3,wind,3.2697,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 16:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 16:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 16:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 17:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 17:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 17:00:00,3,wind,3.7961,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 17:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 17:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 17:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 18:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 18:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 18:00:00,3,wind,4.528999999999999,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 18:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 18:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 18:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 19:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 19:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 19:00:00,3,wind,4.9467,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 19:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 19:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 19:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 20:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 20:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 20:00:00,3,wind,4.686,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 20:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 20:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 20:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 21:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 21:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 21:00:00,3,wind,4.462899999999999,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 21:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 21:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 21:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 22:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 22:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 22:00:00,3,wind,4.316799999999999,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 22:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 22:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 22:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-26 23:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-26 23:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-26 23:00:00,3,wind,5.7809,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 23:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-26 23:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-26 23:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 00:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 00:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 00:00:00,3,wind,9.8267,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 00:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 00:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 00:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 01:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 01:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 01:00:00,3,wind,9.9351,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 01:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 01:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 01:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 02:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 02:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 02:00:00,3,wind,9.2778,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 02:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 02:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 02:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 03:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 03:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 03:00:00,3,wind,9.9121,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 03:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 03:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 03:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 04:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 04:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 04:00:00,3,wind,11.2117,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 04:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 04:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 04:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 05:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 05:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 05:00:00,3,wind,15.1243,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 05:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 05:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 05:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 06:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 06:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 06:00:00,3,wind,18.0974,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 06:00:00,4,solar,0.5186,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 06:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 06:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 07:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 07:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 07:00:00,3,wind,19.3503,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 07:00:00,4,solar,10.2078,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 07:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 07:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 08:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 08:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 08:00:00,3,wind,20.0805,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 08:00:00,4,solar,33.0969,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 08:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 08:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 09:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 09:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 09:00:00,3,wind,19.7647,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 09:00:00,4,solar,56.3063,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 09:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 09:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 10:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 10:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 10:00:00,3,wind,23.7013,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 10:00:00,4,solar,67.3763,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 10:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 10:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 11:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 11:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 11:00:00,3,wind,23.293799999999997,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 11:00:00,4,solar,73.7016,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 11:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 11:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 12:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 12:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 12:00:00,3,wind,19.5262,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 12:00:00,4,solar,71.28529999999999,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 12:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 12:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 13:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 13:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 13:00:00,3,wind,16.8814,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 13:00:00,4,solar,60.0475,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 13:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 13:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 14:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 14:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 14:00:00,3,wind,12.8076,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 14:00:00,4,solar,27.719099999999997,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 14:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 14:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 15:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 15:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 15:00:00,3,wind,6.8608,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 15:00:00,4,solar,7.2844,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 15:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 15:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 16:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 16:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 16:00:00,3,wind,4.5504,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 16:00:00,4,solar,0.0713,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 16:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 16:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 17:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 17:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 17:00:00,3,wind,5.3022,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 17:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 17:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 17:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 18:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 18:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 18:00:00,3,wind,8.7439,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 18:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 18:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 18:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 19:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 19:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 19:00:00,3,wind,15.0922,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 19:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 19:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 19:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 20:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 20:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 20:00:00,3,wind,18.7807,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 20:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 20:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 20:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 21:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 21:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 21:00:00,3,wind,18.587700000000005,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 21:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 21:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 21:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 22:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 22:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 22:00:00,3,wind,16.3051,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 22:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 22:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 22:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-27 23:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-27 23:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-27 23:00:00,3,wind,12.7616,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 23:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-27 23:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-27 23:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 00:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 00:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 00:00:00,3,wind,10.5338,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 00:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 00:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 00:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 01:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 01:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 01:00:00,3,wind,9.2796,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 01:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 01:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 01:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 02:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 02:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 02:00:00,3,wind,8.891200000000001,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 02:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 02:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 02:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 03:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 03:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 03:00:00,3,wind,8.6498,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 03:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 03:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 03:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 04:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 04:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 04:00:00,3,wind,8.4946,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 04:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 04:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 04:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 05:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 05:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 05:00:00,3,wind,8.1632,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 05:00:00,4,solar,0.0,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 05:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 05:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 06:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 06:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 06:00:00,3,wind,7.251000000000001,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 06:00:00,4,solar,2.1325,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 06:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 06:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 07:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 07:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 07:00:00,3,wind,6.6914,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 07:00:00,4,solar,23.3517,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 07:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 07:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 08:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 08:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 08:00:00,3,wind,8.1252,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 08:00:00,4,solar,44.0497,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 08:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 08:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 09:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 09:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 09:00:00,3,wind,10.1849,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 09:00:00,4,solar,60.9726,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 09:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 09:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 10:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 10:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 10:00:00,3,wind,12.0013,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 10:00:00,4,solar,71.0044,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 10:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
2023-10-28 10:00:00,102,battery2,50.0,-50.0,0.0,200.0,0.0,0.95,autumn_spring
2023-10-28 11:00:00,1,nuclear,800.0,0.0,3.0,0.0,0.0,1.0,autumn_spring
2023-10-28 11:00:00,2,gas,250.0,0.0,8.0,0.0,0.0,1.0,autumn_spring
2023-10-28 11:00:00,3,wind,12.7544,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 11:00:00,4,solar,70.09740000000001,0.0,0.0,0.0,0.0,1.0,autumn_spring
2023-10-28 11:00:00,101,battery1,40.0,-40.0,0.0,100.0,0.0,0.99,autumn_spring
